pokedex,og_name,name,generation,height,weight,type1_id,type2_id,ability1_id,ability2_id,ability_hidden_id,color_id,gender_male,gender_female,gender_unknown,egg_steps,egg_group1_id,egg_group2_id,get_rate,base_experience,experience_type,category_id,hp,attack,defence,sp_attack,sp_defence,speed,total,picture_url,created_at,updated_at
825,Dottler,Dottler,8,0.4m,19.5kg,4,14,11,10,141,7,50,50,0,15,2,,120,117,1000000,1,50,35,80,50,90,30,335,https://assets.pokemon.com/assets/cms2/img/pokedex/full/825.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
826,Orbeetle,Orbeetle,8,0.4m,40.8kg,4,14,11,52,141,2,50,50,0,15,2,,45,253,1000000,1,60,45,110,80,120,90,505,https://assets.pokemon.com/assets/cms2/img/pokedex/full/826.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
827,Nickit,Nickit,8,0.6m,8.9kg,6,,15,221,162,6,50,50,0,15,4,,255,49,800000,1,40,28,28,47,52,50,245,https://assets.pokemon.com/assets/cms2/img/pokedex/full/827.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
828,Thievul,Thievul,8,1.2m,19.9kg,6,,15,221,162,6,50,50,0,15,4,,127,159,800000,1,70,58,58,87,92,90,455,https://assets.pokemon.com/assets/cms2/img/pokedex/full/828.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
829,Gossifleur,Gossifleur,8,0.4m,2.2kg,1,,192,145,27,1,50,50,0,20,7,,190,50,1000000,1,40,40,60,40,60,10,250,https://assets.pokemon.com/assets/cms2/img/pokedex/full/829.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
830,Eldegoss,Eldegoss,8,0.5m,2.5kg,1,,192,145,27,1,50,50,0,20,7,,75,161,1000000,1,60,50,90,80,120,60,460,https://assets.pokemon.com/assets/cms2/img/pokedex/full/830.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
831,Wooloo,Wooloo,8,0.6m,6.0kg,5,,169,15,181,5,50,50,0,15,4,,255,122,1000000,1,42,40,55,40,45,48,270,https://assets.pokemon.com/assets/cms2/img/pokedex/full/831.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
832,Dubwool,Dubwool,8,1.3m,43.0kg,5,,169,43,181,5,50,50,0,15,4,,127,172,1000000,1,72,80,100,60,90,88,490,https://assets.pokemon.com/assets/cms2/img/pokedex/full/832.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
833,Chewtle,Chewtle,8,0.3m,8.5kg,3,,93,42,58,1,50,50,0,20,1,8,255,57,1000000,1,50,64,50,38,38,44,284,https://assets.pokemon.com/assets/cms2/img/pokedex/full/833.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
834,Drednaw,Drednaw,8,1.0m,115.5kg,3,15,93,42,58,1,50,50,0,20,1,8,75,170,1000000,1,90,115,90,48,68,74,485,https://assets.pokemon.com/assets/cms2/img/pokedex/full/834.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
835,Yamper,Yamper,8,0.3m,13.5kg,8,,193,,130,7,50,50,0,20,4,,255,54,800000,1,59,45,50,40,50,26,270,https://assets.pokemon.com/assets/cms2/img/pokedex/full/835.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
836,Boltund,Boltund,8,1.0m,34.0kg,8,,93,,66,7,50,50,0,20,4,,45,172,800000,1,69,90,60,90,60,121,490,https://assets.pokemon.com/assets/cms2/img/pokedex/full/836.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
837,Rolycoly,Rolycoly,8,0.3m,12.0kg,15,,194,128,24,3,50,50,0,15,11,,255,48,1059860,1,30,40,50,40,50,30,240,https://assets.pokemon.com/assets/cms2/img/pokedex/full/837.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
838,Carkol,Carkol,8,1.1m,78.0kg,15,2,194,60,24,3,50,50,0,15,11,,120,144,1059860,1,80,60,90,60,70,50,410,https://assets.pokemon.com/assets/cms2/img/pokedex/full/838.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
839,Coalossal,Coalossal,8,2.8m,310.5kg,15,2,194,60,24,3,50,50,0,15,11,,45,255,1059860,1,110,80,120,80,90,30,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/839.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
840,Applin,Applin,8,0.2m,0.5kg,1,17,195,16,181,1,50,50,0,20,7,15,255,52,600000,1,40,40,80,40,40,20,260,https://assets.pokemon.com/assets/cms2/img/pokedex/full/840.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
841,Flapple,Flapple,8,0.3m,1.0kg,1,17,195,16,69,1,50,50,0,20,7,15,45,170,600000,1,70,110,80,95,60,70,485,https://assets.pokemon.com/assets/cms2/img/pokedex/full/841.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
842,Appletun,Appletun,8,0.4m,13.0kg,1,17,195,16,2,1,50,50,0,20,7,15,45,170,600000,1,110,85,80,100,80,30,485,https://assets.pokemon.com/assets/cms2/img/pokedex/full/842.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
843,Silicobra,Silicobra,8,2.2m,7.6kg,9,,196,9,20,1,50,50,0,20,4,15,255,63,1000000,1,52,57,75,35,50,46,315,https://assets.pokemon.com/assets/cms2/img/pokedex/full/843.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
844,Sandaconda,Sandaconda,8,3.8m,65.5kg,9,,196,9,20,1,50,50,0,20,4,15,120,179,1000000,1,72,107,125,65,70,71,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/844.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
845,Cramorant,Cramorant,8,0.8m,18.0kg,18,3,197,,,4,50,50,0,20,8,3,45,166,1000000,1,70,85,55,85,95,85,475,https://assets.pokemon.com/assets/cms2/img/pokedex/full/845.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
846,Arrokuda,Arrokuda,8,0.5m,1.0kg,3,,58,,277,6,50,50,0,20,13,,255,56,1250000,1,41,63,40,40,30,66,280,https://assets.pokemon.com/assets/cms2/img/pokedex/full/846.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
847,Barraskewda,Barraskewda,8,1.3m,30.0kg,3,,58,,277,6,50,50,0,20,13,,60,172,1250000,1,61,123,60,60,50,136,490,https://assets.pokemon.com/assets/cms2/img/pokedex/full/847.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
848,Toxel,Toxel,8,0.4m,11.0kg,8,7,130,18,268,8,50,50,0,25,5,,75,48,1059860,1,40,38,35,54,35,40,242,https://assets.pokemon.com/assets/cms2/img/pokedex/full/848.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
849,Toxtricity,Toxtricity Amped Form,8,1.6m,40.0kg,8,7,198,90,75,8,50,50,0,25,9,,45,176,1059860,1,75,98,70,114,70,75,502,https://assets.pokemon.com/assets/cms2/img/pokedex/full/849.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
849,Toxtricity,Toxtricity Low-Key Form,8,1.6m,40.0kg,8,7,198,89,75,8,50,50,0,25,9,,45,176,1059860,1,75,98,70,114,70,75,502,https://assets.pokemon.com/assets/cms2/img/pokedex/full/849.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
850,Sizzlipede,Sizzlipede,8,0.7m,1.0kg,2,4,24,96,60,2,50,50,0,20,2,,190,61,1000000,1,50,65,45,50,50,45,305,https://assets.pokemon.com/assets/cms2/img/pokedex/full/850.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
851,Centiskorch,Centiskorch,8,3.0m,120.0kg,2,4,24,96,60,2,50,50,0,20,2,,75,184,1000000,1,100,115,65,90,90,65,525,https://assets.pokemon.com/assets/cms2/img/pokedex/full/851.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
852,Clobbopus,Clobbopus,8,0.6m,4.0kg,13,,29,,75,6,50,50,0,25,8,9,180,62,1059860,1,50,68,60,50,50,32,310,https://assets.pokemon.com/assets/cms2/img/pokedex/full/852.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
853,Grapploct,Grapploct,8,1.6m,39.0kg,13,,29,,75,4,50,50,0,25,8,9,45,168,1059860,1,80,118,90,70,80,42,480,https://assets.pokemon.com/assets/cms2/img/pokedex/full/853.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
854,Sinistea,Sinistea,8,0.1m,0.2kg,16,,78,,47,8,0,0,100,20,11,12,120,62,1000000,1,40,45,45,74,54,50,308,https://assets.pokemon.com/assets/cms2/img/pokedex/full/854.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
855,Polteageist,Polteageist,8,0.2m,0.4kg,16,,78,,47,8,0,0,100,20,11,12,60,178,1000000,1,60,65,65,134,114,70,508,https://assets.pokemon.com/assets/cms2/img/pokedex/full/855.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
856,Hatenna,Hatenna,8,0.4m,3.4kg,14,,128,110,85,9,0,100,0,20,6,,235,53,1250000,1,42,30,45,56,53,39,265,https://assets.pokemon.com/assets/cms2/img/pokedex/full/856.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
857,Hattrem,Hattrem,8,0.6m,4.8kg,14,,128,110,85,9,0,100,0,20,6,,120,130,1250000,1,57,40,65,86,73,49,370,https://assets.pokemon.com/assets/cms2/img/pokedex/full/857.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
858,Hatterene,Hatterene,8,2.1m,5.1kg,14,11,128,110,85,9,0,100,0,20,6,,45,255,1250000,1,57,90,95,136,103,29,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/858.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
859,Impidimp,Impidimp,8,0.4m,5.5kg,6,11,101,52,258,9,100,0,0,20,6,9,255,53,1000000,1,45,45,30,55,40,50,265,https://assets.pokemon.com/assets/cms2/img/pokedex/full/859.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
860,Morgrem,Morgrem,8,0.8m,12.5kg,6,11,101,52,258,9,100,0,0,20,6,9,120,130,1000000,1,65,60,45,75,55,70,370,https://assets.pokemon.com/assets/cms2/img/pokedex/full/860.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
861,Grimmsnarl,Grimmsnarl,8,1.5m,61.0kg,6,11,101,52,258,8,100,0,0,20,6,9,45,255,1000000,1,95,120,65,95,75,60,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/861.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
862,Obstagoon,Obstagoon,8,1.6m,46.0kg,6,5,129,36,67,10,50,50,0,15,4,,45,260,1000000,1,93,90,101,60,81,95,520,https://assets.pokemon.com/assets/cms2/img/pokedex/full/862.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
863,Perrserker,Perrserker,8,0.8m,28.0kg,12,,97,4,278,6,50,50,0,20,4,,90,154,1000000,1,70,110,100,50,60,50,440,https://assets.pokemon.com/assets/cms2/img/pokedex/full/863.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
864,Cursola,Cursola,8,1.0m,0.4kg,16,,78,,279,5,25,75,0,20,8,10,30,179,800000,1,60,95,50,145,130,30,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/864.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
865,Sirfetch'd,Sirfetch'd,8,0.8m,117.0kg,13,,43,,115,5,50,50,0,20,3,4,45,177,1000000,1,62,135,95,68,82,65,507,https://assets.pokemon.com/assets/cms2/img/pokedex/full/865.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
866,Mr. Rime,Mr. Rime,8,1.5m,58.2kg,10,14,199,115,139,8,50,50,0,25,9,,45,182,1000000,1,80,85,75,110,100,70,520,https://assets.pokemon.com/assets/cms2/img/pokedex/full/866.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
867,Runerigus,Runerigus,8,1.6m,66.6kg,9,16,134,,,10,50,50,0,25,11,12,90,169,1000000,1,58,95,145,50,105,30,483,https://assets.pokemon.com/assets/cms2/img/pokedex/full/867.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
868,Milcery,Milcery,8,0.2m,0.3kg,11,,153,,213,5,0,100,0,20,6,12,200,54,1000000,1,45,40,40,50,61,34,270,https://assets.pokemon.com/assets/cms2/img/pokedex/full/868.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
869,Alcremie,Alcremie,8,0.3m,0.5kg,11,,153,,213,5,0,100,0,20,6,12,100,173,1000000,1,65,60,75,110,121,64,495,https://assets.pokemon.com/assets/cms2/img/pokedex/full/869.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
870,Falinks,Falinks,8,3.0m,62.0kg,13,,97,,67,7,0,0,100,25,6,11,45,165,1000000,1,65,100,100,70,60,75,470,https://assets.pokemon.com/assets/cms2/img/pokedex/full/870.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
871,Pincurchin,Pincurchin,8,0.3m,1.0kg,8,,54,,182,8,50,50,0,20,8,12,75,152,1000000,1,48,101,95,91,85,15,435,https://assets.pokemon.com/assets/cms2/img/pokedex/full/871.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
872,Snom,Snom,8,0.3m,3.8kg,10,4,8,,280,5,50,50,0,20,2,,190,37,1000000,1,30,25,35,45,30,20,185,https://assets.pokemon.com/assets/cms2/img/pokedex/full/872.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
873,Frosmoth,Frosmoth,8,1.3m,42.0kg,10,4,8,,280,5,50,50,0,20,2,,75,166,1000000,1,70,65,60,125,90,65,475,https://assets.pokemon.com/assets/cms2/img/pokedex/full/873.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
874,Stonjourner,Stonjourner,8,2.5m,520.0kg,15,,200,,,10,50,50,0,25,11,,60,165,1250000,1,100,125,135,20,20,70,470,https://assets.pokemon.com/assets/cms2/img/pokedex/full/874.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
875,Eiscue,Eiscue Ice Face,8,1.4m,89.0kg,10,,201,,,4,50,50,0,25,8,4,60,165,1250000,1,75,80,110,65,90,50,470,https://assets.pokemon.com/assets/cms2/img/pokedex/full/875.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
875,Eiscue,Eiscue Noice Face,8,1.4m,89.0kg,10,,201,,,4,50,50,0,25,8,4,60,165,1250000,1,75,80,70,65,50,130,470,https://assets.pokemon.com/assets/cms2/img/pokedex/full/875.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
876,Indeedee,Indeedee Male,8,0.9m,28.0kg,14,5,25,34,183,8,100,0,0,40,6,,30,166,800000,1,60,65,55,105,95,95,475,https://assets.pokemon.com/assets/cms2/img/pokedex/full/876.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
876,Indeedee,Indeedee Female,8,0.9m,28.0kg,14,5,53,34,183,8,0,100,0,40,6,,30,166,800000,1,70,55,65,95,105,85,475,https://assets.pokemon.com/assets/cms2/img/pokedex/full/876.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
877,Morpeko,Morpeko Full Berry Mode,8,0.3m,3.0kg,8,6,202,,,7,50,50,0,10,4,6,180,153,1000000,1,58,95,58,70,58,97,436,https://assets.pokemon.com/assets/cms2/img/pokedex/full/877.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
877,Morpeko,Morpeko Hangry Mode,8,0.3m,3.0kg,8,6,202,,,8,50,50,0,10,4,6,180,153,1000000,1,58,95,58,70,58,97,436,https://assets.pokemon.com/assets/cms2/img/pokedex/full/877.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
878,Cufant,Cufant,8,1.2m,100.0kg,12,,95,,260,7,50,50,0,25,4,11,190,66,1000000,1,72,80,49,40,49,40,330,https://assets.pokemon.com/assets/cms2/img/pokedex/full/878.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
879,Copperajah,Copperajah,8,3.0m,650.0kg,12,,95,,260,1,50,50,0,25,4,11,90,175,1000000,1,122,130,69,80,69,30,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/879.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
880,Dracozolt,Dracozolt,8,1.8m,190.0kg,8,17,63,69,127,1,0,0,100,35,5,,45,177,1250000,1,90,100,90,80,70,75,505,https://assets.pokemon.com/assets/cms2/img/pokedex/full/880.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
881,Arctozolt,Arctozolt,8,2.3m,150.0kg,8,10,63,18,245,4,0,0,100,35,5,,45,177,1250000,1,90,100,90,90,80,55,505,https://assets.pokemon.com/assets/cms2/img/pokedex/full/881.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
882,Dracovish,Dracovish,8,2.3m,215.0kg,3,17,33,93,127,1,0,0,100,35,5,,45,177,1250000,1,90,90,100,70,80,75,505,https://assets.pokemon.com/assets/cms2/img/pokedex/full/882.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
883,Arctovish,Arctovish,8,2.0m,175.0kg,3,10,33,139,245,4,0,0,100,35,5,,45,177,1250000,1,90,90,100,80,90,55,505,https://assets.pokemon.com/assets/cms2/img/pokedex/full/883.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
884,Duraludon,Duraludon,8,1.8m,40.0kg,12,17,203,260,281,5,50,50,0,30,11,15,45,187,1000000,1,70,95,115,120,50,85,535,https://assets.pokemon.com/assets/cms2/img/pokedex/full/884.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
885,Dreepy,Dreepy,8,0.5m,2.0kg,17,16,37,246,47,1,50,50,0,40,12,15,45,54,1250000,1,28,60,30,40,30,82,270,https://assets.pokemon.com/assets/cms2/img/pokedex/full/885.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
886,Drakloak,Drakloak,8,1.4m,11.0kg,17,16,37,246,47,1,50,50,0,40,12,15,45,144,1250000,1,68,80,50,60,50,102,410,https://assets.pokemon.com/assets/cms2/img/pokedex/full/886.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
887,Dragapult,Dragapult,8,3.0m,50.0kg,17,16,37,246,47,1,50,50,0,40,12,15,45,300,1250000,1,88,120,75,100,75,142,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/887.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
888,Zacian,Zacian Hero of Many Battles,8,2.8m,110.0kg,11,,204,,,4,0,0,100,120,5,,10,330,1250000,3,92,120,115,80,115,138,660,https://assets.pokemon.com/assets/cms2/img/pokedex/full/888.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
888,Zacian,Zacian Crowned Sword,8,2.8m,355.0kg,11,12,204,,,4,0,0,100,120,5,,10,350,1250000,3,92,150,115,80,115,148,700,https://assets.pokemon.com/assets/cms2/img/pokedex/full/888.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
889,Zamazenta,Zamazenta Hero of Many Battles,8,2.9m,210.0kg,13,,205,,,2,0,0,100,120,5,,10,330,1250000,3,92,120,115,80,115,138,660,https://assets.pokemon.com/assets/cms2/img/pokedex/full/889.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
889,Zamazenta,Zamazenta Crowned Shield,8,2.9m,785.0kg,13,12,205,,,2,0,0,100,120,5,,10,350,1250000,3,92,120,140,80,140,128,700,https://assets.pokemon.com/assets/cms2/img/pokedex/full/889.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
890,Eternatus,Eternatus,8,20.0m,950.0kg,7,17,65,,,8,0,0,100,120,5,,255,345,1250000,3,140,85,95,145,95,130,690,https://assets.pokemon.com/assets/cms2/img/pokedex/full/890.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
890,Eternatus,Eternamax Eternatus,8,100.0m,0.0kg,7,17,65,,,8,0,0,100,120,5,,255,563,1250000,3,255,115,250,125,250,130,1125,https://assets.pokemon.com/assets/cms2/img/pokedex/full/890.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
891,Kubfu,Kubfu,8,0.6m,12.0kg,13,,25,,14,10,87.5,12.5,0,120,5,,3,77,1250000,2,60,90,60,53,50,72,385,https://assets.pokemon.com/assets/cms2/img/pokedex/full/891.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
892,Urshifu,Urshifu Single Strike Style,8,1.9m,105.0kg,13,6,206,,,10,87.5,12.5,0,120,5,,3,275,1250000,2,100,130,100,63,60,97,550,https://assets.pokemon.com/assets/cms2/img/pokedex/full/892.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
892,Urshifu,Urshifu Rapid Strike Style,8,1.9m,105.0kg,13,3,206,,,10,87.5,12.5,0,120,5,,3,275,1250000,2,100,130,100,63,60,97,550,https://assets.pokemon.com/assets/cms2/img/pokedex/full/892.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
893,Zarude,Zarude,8,1.8m,70.0kg,6,1,118,,,1,0,0,100,120,5,,3,300,1250000,4,105,120,105,70,95,105,600,https://assets.pokemon.com/assets/cms2/img/pokedex/full/893.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
894,Regieleki,Regieleki,8,1.2m,145.0kg,8,,207,,,7,0,0,100,120,5,,3,290,1250000,2,80,100,50,100,50,200,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/894.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
895,Regidrago,Regidrago,8,2.1m,200.0kg,17,,208,,,1,0,0,100,120,5,,3,290,1250000,2,200,100,50,100,50,80,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/895.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
896,Glastrier,Glastrier,8,2.2m,800.0kg,10,,209,,,5,0,0,100,120,5,,3,290,1250000,2,100,145,130,65,110,30,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/896.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
897,Spectrier,Spectrier,8,2.0m,44.5kg,16,,210,,,3,0,0,100,120,5,,3,290,1250000,2,100,65,60,145,80,130,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/897.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
898,Calyrex,Calyrex,8,1.1m,7.7kg,14,1,212,,,1,0,0,100,120,5,,3,250,1250000,3,100,80,80,80,80,80,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
898,Calyrex,Calyrex Ice Rider,8,2.4m,809.1kg,14,10,212,,,5,0,0,100,120,5,,3,340,1250000,3,100,165,150,85,130,50,680,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
898,Calyrex,Calyrex Shadow Rider,8,2.4m,53.6kg,14,16,211,,,3,0,0,100,120,5,,3,340,1250000,3,100,85,80,165,100,150,680,https://assets.pokemon.com/assets/cms2/img/pokedex/full/898.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
899,Wyrdeer,Wyrdeer,8,1.8m,95.1kg,5,14,17,52,151,5,50,50,0,20,4,,45,263,1250000,1,103,105,72,105,75,65,525,https://assets.pokemon.com/assets/cms2/img/pokedex/full/899.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
900,Kleavor,Kleavor,8,1.8m,89.0kg,4,15,11,95,267,6,50,50,0,20,2,,15,175,1000000,1,70,130,95,45,75,85,500,https://assets.pokemon.com/assets/cms2/img/pokedex/full/900.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
901,Ursaluna,Ursaluna,8,2.4m,290.0kg,9,5,36,181,211,6,50,50,0,20,4,,20,275,1000000,1,130,140,105,45,80,50,550,https://assets.pokemon.com/assets/cms2/img/pokedex/full/901.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
902,Basculegion,Basculegion Male,8,3.0m,110.0kg,3,16,58,12,62,1,100,0,0,20,13,,45,265,1000000,1,120,112,65,80,75,78,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/902.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
902,Basculegion,Basculegion Felame,8,3.0m,110.0kg,3,16,58,12,62,1,0,100,0,20,13,,45,265,1000000,1,120,92,65,100,75,78,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/902.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
903,Sneasler,Sneasler,8,1.3m,43.0kg,13,7,65,221,45,8,50,50,0,20,4,,20,102,1059860,1,80,130,60,40,80,120,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/903.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
904,Overqwil,Overqwil,8,2.5m,60.5kg,6,7,22,58,17,10,50,50,0,20,13,,45,179,1000000,1,85,115,95,65,65,85,510,https://assets.pokemon.com/assets/cms2/img/pokedex/full/904.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
905,Enamorus,Enamorus Incarnate Style,8,1.6m,48.0kg,11,18,23,,154,9,0,100,0,20,5,,3,116,1250000,2,74,115,70,135,80,106,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/905.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
905,Enamorus,Enamorus Therian Style,8,1.6m,48.0kg,11,18,138,,,9,0,100,0,20,5,,3,116,1250000,2,74,115,110,135,100,46,580,https://assets.pokemon.com/assets/cms2/img/pokedex/full/905.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
906,Sprigatito,Sprigatito,9,0.4m,4.1kg,1,,1,,264,1,87.5,12.5,0,20,4,7,45,62,1059860,1,40,61,54,45,45,65,310,https://assets.pokemon.com/assets/cms2/img/pokedex/full/906.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
907,Floragato,Floragato,9,0.9m,12.2kg,1,,1,,264,1,87.5,12.5,0,20,4,7,45,144,1059860,1,61,80,63,60,63,83,410,https://assets.pokemon.com/assets/cms2/img/pokedex/full/907.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
908,Meowscarada,Meowscarada,9,1.5m,31.2kg,1,6,1,,264,1,87.5,12.5,0,20,4,7,45,265,1059860,1,76,110,70,81,70,123,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/908.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
909,Fuecoco,Fuecoco,9,0.4m,9.8kg,2,,3,,126,2,87.5,12.5,0,20,4,,45,62,1059860,1,67,45,59,63,40,36,310,https://assets.pokemon.com/assets/cms2/img/pokedex/full/909.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
910,Crocalor,Crocalor,9,1.0m,30.7kg,2,,3,,126,2,87.5,12.5,0,20,4,,45,144,1059860,1,81,55,78,90,58,49,411,https://assets.pokemon.com/assets/cms2/img/pokedex/full/910.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
911,Skeledirge,Skeledirge,9,1.6m,326.5kg,2,16,3,,126,2,87.5,12.5,0,20,4,,45,265,1059860,1,104,75,100,110,75,66,530,https://assets.pokemon.com/assets/cms2/img/pokedex/full/911.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
912,Quaxly,Quaxly,9,0.5m,6.1kg,3,,6,,253,4,87.5,12.5,0,20,3,8,45,62,1059860,1,55,65,45,50,45,50,310,https://assets.pokemon.com/assets/cms2/img/pokedex/full/912.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
913,Quaxwell,Quaxwell,9,1.2m,21.5kg,3,,6,,253,4,87.5,12.5,0,20,3,8,45,144,1059860,1,70,85,65,65,60,65,410,https://assets.pokemon.com/assets/cms2/img/pokedex/full/913.png,2023-02-12 00:30:00+00,2023-02-12 00:30:00+00
